seq98480	UniRef90_A0A524GWH1	40.8	76	44	1	1	76	1	75	1.42e-08	59.3
seq98482	UniRef90_A0A0C2E2X5	54.4	68	31	0	14	81	16	83	1.48e-16	81.6
seq98492	UniRef90_A0A4P9XXD6	41.3	46	27	0	11	56	61	106	2.35e-04	47.0
seq98498	UniRef90_A0A2V8SYH7	56.2	73	31	1	4	76	2	73	1.53e-16	77.4
seq98501	UniRef90_A0A261U754	44.2	77	35	3	6	75	6	81	2.43e-05	50.4
seq98503	UniRef90_UPI0020267320	45.6	68	31	1	9	70	8	75	3.86e-08	58.2
seq98505	UniRef90_A0A4V1ZMY9	54.1	61	28	0	8	68	8	68	1.85e-08	58.2
seq98509	UniRef90_A0A2D4LW61	72.8	81	22	0	2	82	66	146	2.36e-39	137
seq98528	UniRef90_A0A0L8HBC9	67.9	78	25	0	1	78	145	222	4.86e-34	125
seq98530	UniRef90_A0A8X7TWA2	50.0	40	20	0	33	72	39	78	4.30e-04	44.7
seq98531	UniRef90_A0A5C9BTG4	33.3	63	42	0	1	63	1	63	4.11e-04	45.8
seq98536	UniRef90_A0A316F717	63.4	71	25	1	7	77	20	89	1.42e-17	84.3
seq98540	UniRef90_UPI00197FEDBA	46.8	62	30	2	12	72	44	103	2.33e-06	51.6
seq98548	UniRef90_F6BGC9	39.4	66	39	1	2	67	3	67	3.52e-05	49.7
seq98561	UniRef90_UPI001F307E8B	43.1	72	41	0	1	72	1	72	6.24e-14	70.9
seq98568	UniRef90_A0A414VZC0	31.6	57	39	0	10	66	53	109	1.96e-04	47.4
seq98569	UniRef90_A0A1E4UX71	41.6	77	45	0	1	77	2	78	2.04e-09	60.8
seq98582	UniRef90_UPI0003A8C5C2	51.4	37	17	1	8	44	2	37	1.10e-02	42.0
seq98593	UniRef90_A0A532V987	43.8	64	36	0	14	77	8	71	1.23e-08	59.3
seq98598	UniRef90_A0A4P7LJ56	36.5	74	47	0	1	74	118	191	7.91e-11	65.9
seq98609	UniRef90_A0A2H1YH08	43.3	67	35	2	1	66	1	65	9.98e-11	63.2
seq98611	UniRef90_A0A1S6FGZ7	49.4	77	31	3	3	72	118	193	1.03e-04	48.5
seq98614	UniRef90_X0ZXP3	55.3	76	34	0	1	76	1	76	5.61e-21	89.4
seq98623	UniRef90_A0A0M3DE16	58.3	84	33	1	2	83	3	86	3.76e-20	92.0
seq98624	UniRef90_UPI002017A0A7	56.5	69	30	0	13	81	12	80	7.09e-16	76.3
seq98625	UniRef90_UPI001F383E25	48.1	77	39	1	1	76	453	529	1.85e-10	65.1
seq98632	UniRef90_A0A938JAB7	60.0	35	14	0	10	44	27	61	7.27e-04	45.8
seq98643	UniRef90_UPI000A8806A1	43.4	76	36	3	2	74	24	95	4.94e-06	52.4
seq98651	UniRef90_A0A8T7BJM6	45.3	53	29	0	21	73	24	76	5.19e-07	55.1
seq98657	UniRef90_A0A142XWC9	48.1	54	27	1	6	58	260	313	3.05e-04	47.0
seq98658	UniRef90_UPI001376B15D	60.6	33	13	0	24	56	955	987	2.93e-02	42.0
seq98660	UniRef90_A0A2V5PWN3	45.5	55	27	1	11	65	6	57	3.63e-07	53.5
seq98669	UniRef90_A0A933W9W6	43.5	62	34	1	15	76	12	72	2.38e-05	50.4
seq98671	UniRef90_UPI00073E952A	49.4	77	37	1	6	80	3	79	1.38e-11	65.1
seq98674	UniRef90_A0A2D7VKY0	40.0	60	35	1	11	69	10	69	2.10e-03	44.7
seq98676	UniRef90_A0A838F8F3	36.8	76	48	0	3	78	6	81	1.41e-12	66.2
seq98687	UniRef90_A0A956X311	38.5	65	40	0	15	79	7	71	1.84e-05	50.1
seq98693	UniRef90_A0A8C9RPK0	49.1	57	29	0	13	69	20	76	1.28e-10	65.1
seq98701	UniRef90_A0A068VX21	54.5	66	28	1	8	73	5	68	6.59e-14	72.4
seq98704	UniRef90_A0A8C8ZQ41	48.3	29	15	0	34	62	62	90	5.81e-03	42.0
seq98707	UniRef90_A0A1M4MP49	40.8	71	40	2	3	72	2	71	6.30e-05	49.3
seq98713	UniRef90_A0A7W6XRY5	55.0	40	18	0	16	55	6	45	8.29e-04	45.8
seq98722	UniRef90_A0A137PFK4	64.7	34	11	1	17	49	6	39	4.81e-02	40.8
seq98725	UniRef90_A0A9E0UAS6	34.3	70	43	2	6	75	19	85	7.43e-03	42.0
seq98739	UniRef90_A0A0D1F1P4	100	81	0	0	1	81	1	81	1.56e-43	159
seq98746	UniRef90_A0A1H2EHL4	46.9	64	34	0	11	74	1	64	2.54e-06	51.6
seq98756	UniRef90_UPI00082F6533	62.7	59	21	1	18	76	13	70	5.42e-16	79.7
seq98775	UniRef90_A0A946DRN0	50.6	77	36	1	1	75	1	77	1.92e-17	80.5
seq98781	UniRef90_H6LGB2	44.4	81	41	3	1	78	1	80	4.98e-12	68.9
seq98785	UniRef90_UPI0013580990	42.4	66	38	0	7	72	3	68	1.85e-08	58.9
seq98792	UniRef90_B1WRU7	46.6	73	39	0	2	74	1001	1073	7.44e-11	66.2
seq98801	UniRef90_UPI001C3CC727	52.2	69	33	0	2	70	5	73	8.83e-17	80.5
seq98806	UniRef90_A0A1F8S3D2	44.6	65	36	0	8	72	4	68	7.90e-09	57.0
seq98807	UniRef90_A0A7W9UKZ9	40.4	52	26	1	7	58	4	50	4.18e-02	40.8
seq98811	UniRef90_UPI001A90946E	36.7	79	47	1	1	76	1	79	2.33e-03	42.7
seq98820	UniRef90_A0A7G8W7I9	35.2	71	43	2	4	73	5	73	1.01e-05	51.2
seq98824	UniRef90_UPI00041F1237	48.3	58	30	0	15	72	10	67	7.53e-08	57.4
seq98830	UniRef90_A0A7C9TP93	44.3	79	41	3	1	78	6	82	4.24e-09	61.2
seq98832	UniRef90_A0A0L8ML42	40.6	69	39	1	12	78	2	70	1.00e-03	45.8
seq98838	UniRef90_A0A6P6UI38	46.9	64	34	0	4	67	19	82	2.87e-10	62.8
seq98840	UniRef90_A0A2V7XM77	52.8	53	25	0	16	68	396	448	8.84e-03	43.1
seq98841	UniRef90_A0A164S0K6	52.7	55	25	1	20	73	10	64	9.10e-12	68.6
seq98843	UniRef90_A0A6N7FGG1	41.9	62	36	0	12	73	123	184	2.06e-10	64.7
seq98870	UniRef90_A0A386HMT3	38.7	75	42	3	2	74	26	98	1.52e-05	51.2
seq98884	UniRef90_A0A955ZV12	39.7	68	41	0	12	79	9	76	2.00e-02	42.4
seq98885	UniRef90_A0A9D1Q7U5	46.7	60	32	0	18	77	22	81	1.95e-08	59.3
seq98892	UniRef90_A0A8T3MW51	61.1	72	28	0	7	78	2	73	5.88e-17	83.6
seq98896	UniRef90_A0A2E5H707	54.7	64	29	0	3	66	6	69	2.43e-12	67.4
seq98898	UniRef90_A0A4Q7Y4X3	42.6	47	26	1	22	68	26	71	1.32e-02	40.8
seq98901	UniRef90_A0A1Y4UFX2	69.6	69	21	0	6	74	5	73	1.48e-30	112
seq98911	UniRef90_L8JGP1	45.9	61	32	1	8	68	3	62	8.09e-07	52.0
seq98915	UniRef90_A0A833CG93	45.7	46	23	1	20	65	441	484	4.58e-03	43.5
seq98917	UniRef90_A0A6N7VER5	43.8	48	27	0	26	73	10	57	5.41e-04	45.4
seq98919	UniRef90_A0A3G5F4G2	41.9	74	40	1	3	76	15	85	5.95e-07	53.9
seq98922	UniRef90_A0A9D6PT25	44.4	72	40	0	3	74	4	75	1.19e-08	58.9
seq98923	UniRef90_A0A7Y5JPJ4	56.8	81	35	0	1	81	1	81	7.06e-28	109
seq98928	UniRef90_A0A9E8A3Q7	54.2	72	33	0	5	76	7	78	2.73e-18	86.3
seq98929	UniRef90_A0A535YBI7	49.3	67	33	1	7	72	46	112	1.70e-09	61.2
seq98935	UniRef90_UPI000C84FD2F	38.4	73	45	0	3	75	2	74	4.42e-10	63.5
seq98936	UniRef90_A0A1H2YQQ3	50.7	73	36	0	6	78	7	79	6.25e-08	57.0
seq98937	UniRef90_A0A946RUJ3	45.7	70	38	0	5	74	6	75	4.41e-13	70.5
seq98947	UniRef90_A0A0H1SA60	38.6	70	40	2	7	74	12	80	1.03e-09	62.8
seq98958	UniRef90_UPI001E2F6F0B	43.7	71	40	0	2	72	6	76	2.57e-09	61.2
seq98963	UniRef90_A0A535K701	39.4	66	31	1	12	77	36	92	3.35e-02	41.6
seq98964	UniRef90_A0A966Y9S6	59.6	52	20	1	2	53	34	84	2.11e-11	63.2
seq98969	UniRef90_UPI000DF4E0C1	51.0	49	24	0	22	70	583	631	1.08e-08	59.7
seq98970	UniRef90_A0A7C8AVB0	43.1	65	26	2	3	66	5	59	8.63e-03	43.5
seq98971	UniRef90_P04146	57.7	71	30	0	3	73	1328	1398	3.57e-17	84.0
seq98976	UniRef90_A0A369J8F5	45.0	40	22	0	13	52	9	48	7.42e-05	48.5
seq98978	UniRef90_UPI001FE4C7BB	57.7	71	24	2	10	79	52	117	1.97e-09	62.0
seq98993	UniRef90_UPI0014908D24	44.2	52	28	1	14	64	72	123	4.11e-04	46.6
seq99000	UniRef90_A0A959PIR7	51.3	78	38	0	4	81	2	79	4.55e-19	86.7
seq99001	UniRef90_A0A6B3PTN0	44.0	75	42	0	3	77	8	82	1.44e-13	70.5
seq99011	UniRef90_A0A0S7Y3P4	42.0	81	46	1	2	81	4	84	6.95e-14	73.6
seq99015	UniRef90_A0A6M4AT57	48.6	70	36	0	7	76	18	87	3.84e-07	55.8
seq99019	UniRef90_A0A3M1F5Y7	41.8	79	44	2	1	78	1	78	3.04e-09	61.6
seq99030	UniRef90_A0A318SEP5	39.2	74	45	0	4	77	3	76	2.07e-08	58.5
seq99037	UniRef90_A0A497XM02	37.7	77	38	4	1	69	1	75	4.53e-02	40.8
seq99038	UniRef90_A0A2D6QBU3	42.4	59	28	2	1	58	39	92	1.43e-04	47.8
seq99049	UniRef90_UPI00222611B8	52.5	59	28	0	17	75	422	480	9.93e-12	68.6
seq99054	UniRef90_UPI000526F3A7	73.3	60	16	0	20	79	11	70	4.65e-22	95.5
seq99058	UniRef90_A0A0P7XHA6	43.3	60	33	1	20	79	24	82	3.60e-05	50.1
seq99060	UniRef90_A0A3C1DT84	53.7	41	19	0	31	71	711	751	1.53e-04	48.1
seq99061	UniRef90_A0A9D2KYA2	51.4	37	18	0	38	74	46	82	3.10e-02	41.6
seq99065	UniRef90_A0A383BRC2	55.3	47	21	0	23	69	8	54	5.61e-13	70.5
seq99066	UniRef90_A0A6I3F1I6	59.4	32	13	0	41	72	49	80	7.99e-03	43.1
seq99070	UniRef90_A0A4Q9NLA3	75.0	44	11	0	30	73	32	75	5.11e-12	69.3
seq99080	UniRef90_A0A662TWL3	55.6	72	32	0	1	72	1	72	3.19e-23	94.7
seq99081	UniRef90_A0A9D1ADH5	46.1	76	41	0	1	76	1	76	2.23e-13	72.8
seq99082	UniRef90_A0A1W1XWY9	39.3	61	36	1	4	64	7	66	4.35e-08	54.3
seq99085	UniRef90_UPI000E235498	56.0	75	33	0	9	83	3	77	3.53e-15	77.8
seq99102	UniRef90_A0A0M0JC15	43.6	78	42	1	1	78	347	422	8.97e-04	46.2
seq99105	UniRef90_A0A5E4JSZ0	45.1	51	28	0	11	61	3	53	4.51e-07	53.9
seq99107	UniRef90_A0A8K0MF95	62.5	32	12	0	9	40	8	39	3.48e-04	47.0
seq99113	UniRef90_A0A542DVW6	56.2	73	32	0	8	80	2	74	5.67e-16	79.7
seq99116	UniRef90_A0A6P5YAF3	47.1	70	27	1	11	70	8	77	3.54e-13	72.4
seq99117	UniRef90_A0A6A3HCC4	55.2	67	29	1	10	75	9	75	4.20e-15	72.4
seq99119	UniRef90_A0A1G3C2U3	38.3	60	36	1	1	60	1	59	5.48e-07	55.1
seq99125	UniRef90_A0A8F6TZ32	50.0	82	36	3	2	78	7	88	1.18e-11	67.4
seq99129	UniRef90_UPI000C6CE671	49.1	55	26	2	25	77	89	143	2.10e-04	47.0
seq99135	UniRef90_A0A3S0DAH7	42.3	71	41	0	5	75	3	73	2.16e-10	60.5
seq99136	UniRef90_A0A7S6SID7	50.0	74	37	0	8	81	5	78	6.42e-18	83.2
seq99139	UniRef90_A0A525IS72	48.0	50	24	2	13	60	12	61	4.05e-06	52.4
seq99151	UniRef90_UPI00143D8CE2	38.0	50	30	1	7	55	102	151	8.81e-07	53.9
seq99179	UniRef90_A0A3A6P778	59.0	61	25	0	12	72	32	92	4.35e-13	68.6
seq99184	UniRef90_A0A4P6LZG9	47.0	66	35	0	1	66	1	66	1.18e-10	63.5
seq99194	UniRef90_A0A3B8QSV5	49.3	71	36	0	3	73	5	75	2.33e-14	74.3
seq99199	UniRef90_W6YWK8	59.5	37	15	0	34	70	10	46	9.27e-05	48.5
seq99203	UniRef90_UPI001359EA01	57.7	71	30	0	4	74	8	78	2.89e-23	98.6
seq99204	UniRef90_A0A7C3U3Z9	62.5	24	9	0	45	68	56	79	9.51e-03	42.7
seq99205	UniRef90_UPI00200B0D39	63.9	72	26	0	9	80	10	81	2.64e-23	100
seq99206	UniRef90_A0A7X7KJK1	43.2	74	42	0	4	77	7	80	1.63e-12	70.9
seq99211	UniRef90_A0A413TK57	48.6	70	36	0	11	80	111	180	2.35e-11	67.4
seq99219	UniRef90_A0A2E5RN70	42.3	71	28	2	2	62	156	223	5.02e-04	46.6
seq99233	UniRef90_A0A3M6XIG2	46.4	56	30	0	17	72	24	79	1.12e-02	42.7
seq99234	UniRef90_A0A7V2APY0	46.4	56	30	0	6	61	7	62	2.03e-10	62.0
seq99235	UniRef90_UPI0010AA85F8	40.7	54	32	0	1	54	170	223	2.25e-04	47.8
seq99243	UniRef90_A0A7V6MW12	68.0	75	24	0	2	76	5	79	5.63e-31	113
seq99246	UniRef90_UPI001E2BC4B0	43.9	82	45	1	2	82	3	84	1.47e-11	64.3
seq99249	UniRef90_UPI001922CB7D	31.6	76	44	3	1	71	1	73	5.53e-03	42.7
seq99255	UniRef90_A0A3C1Z6V6	43.5	46	24	1	28	71	16	61	1.89e-02	40.0
seq99256	UniRef90_A0A523MDR1	49.2	63	32	0	11	73	11	73	1.38e-04	47.4
seq99263	UniRef90_A0A4Q3YTH3	36.5	63	39	1	6	67	15	77	4.51e-06	50.8
seq99264	UniRef90_A0A2T6LGD7	43.8	73	36	1	10	77	7	79	3.09e-07	55.8
seq99265	UniRef90_UPI001589F293	54.5	66	27	2	6	68	764	829	9.36e-09	60.1
seq99266	UniRef90_A0A6A3HPD1	38.4	73	41	1	1	73	15	83	7.78e-08	57.4
seq99268	UniRef90_A0A9E5W1Q4	45.6	79	43	0	4	82	2	80	3.56e-19	87.0
seq99269	UniRef90_A0A8S1STS3	33.8	71	43	1	2	72	2017	2083	1.16e-02	42.7
seq99270	UniRef90_A0A1E7KX86	50.7	75	34	2	1	75	1	72	1.97e-10	64.7
seq99278	UniRef90_D6E719	71.8	71	19	1	1	71	1	70	1.58e-26	101
seq99279	UniRef90_UPI00037FC4BF	55.7	70	30	1	5	73	1	70	1.36e-16	79.3
seq99280	UniRef90_V2WPI8	50.0	42	18	2	4	45	15	53	4.38e-02	40.8
seq99284	UniRef90_A0A3Q9XTZ6	48.3	58	27	2	12	68	23	78	1.11e-04	46.2
seq99298	UniRef90_A0A5P9C2T1	53.2	79	37	0	3	81	2	80	2.26e-14	75.5
seq99302	UniRef90_A0A099CYE4	47.5	59	26	3	15	71	4	59	6.36e-05	47.8
seq99304	UniRef90_A0A0P7V6T3	46.7	45	24	0	34	78	21	65	1.10e-03	45.8
seq99311	UniRef90_UPI0020A021F7	46.9	81	38	2	1	76	13	93	2.28e-11	67.4
seq99321	UniRef90_A0A1W7R695	44.7	47	26	0	16	62	585	631	4.49e-04	46.2
seq99322	UniRef90_A0A3D0GN99	35.2	91	46	1	1	78	3	93	7.77e-11	65.5
seq99327	UniRef90_A0A5B8U4L9	53.7	54	24	1	19	71	114	167	9.22e-08	56.2
seq99336	UniRef90_UPI00057FBAB9	49.0	51	25	1	21	71	17	66	1.70e-05	49.7
seq99337	UniRef90_UPI001E62CEFC	43.7	71	36	3	1	69	1	69	2.40e-05	49.7
seq99345	UniRef90_A0A1K1LLC5	65.6	61	20	1	18	78	15	74	9.84e-16	80.1
seq99349	UniRef90_M3UMY7	60.7	56	22	0	19	74	8	63	1.44e-12	70.9
seq99356	UniRef90_R1BAW8	43.3	60	34	0	12	71	62	121	1.61e-04	47.8
seq99370	UniRef90_A0A6N2NLM0	50.8	63	31	0	3	65	1	63	1.09e-12	67.4
seq99373	UniRef90_A0A6J4JH96	50.8	63	31	0	8	70	8	70	2.09e-16	75.5
seq99384	UniRef90_UPI001F0D07AE	42.9	49	27	1	1	49	1	48	1.01e-02	42.4
seq99396	UniRef90_A0A9D2UD68	56.8	81	33	2	1	80	1	80	1.68e-22	94.7
seq99404	UniRef90_A0A941XA11	42.9	63	32	2	1	63	72	130	6.62e-04	45.1
seq99438	UniRef90_A0A6N7L0A6	50.0	66	28	2	12	72	7	72	2.57e-02	41.6
seq99442	UniRef90_A0A972VU23	44.3	70	39	0	1	70	1	70	3.57e-16	75.5
seq99447	UniRef90_A0A9E2NNK4	41.4	58	32	1	19	74	8	65	2.76e-04	45.4
seq99451	UniRef90_A0A4Q6E021	50.9	53	26	0	25	77	263	315	7.36e-10	63.2
seq99452	UniRef90_A0A3N5JB88	53.1	49	23	0	25	73	42	90	5.24e-08	58.2
seq99453	UniRef90_A0A511VAL5	38.6	70	41	2	8	75	875	944	1.38e-02	42.7
seq99465	UniRef90_A0A1Q8T5C2	48.0	75	33	2	3	73	9	81	1.21e-07	57.0
seq99467	UniRef90_A0A8H6SMA9	46.4	56	29	1	4	59	48	102	1.90e-08	58.9
seq99472	UniRef90_A0A972CQ09	71.9	32	9	0	41	72	4	35	5.83e-06	52.0
seq99477	UniRef90_A0A8J8E732	43.3	60	31	2	1	58	1	59	2.94e-05	50.1
seq99479	UniRef90_A0A7V0MLV5	44.6	74	41	0	1	74	1	74	3.92e-15	78.2
seq99488	UniRef90_A0A069I9R9	44.3	70	37	2	4	72	6	74	1.41e-08	56.2
seq99489	UniRef90_A0A9D8JZU0	50.6	79	38	1	1	78	1	79	7.39e-20	85.9
seq99491	UniRef90_A0A1C3TJK4	49.3	75	38	0	1	75	1	75	5.26e-12	69.3
seq99497	UniRef90_A0A3D0DBW6	47.4	38	20	0	26	63	14	51	2.76e-02	41.2
seq99500	UniRef90_UPI0003A769B0	48.8	80	41	0	1	80	1	80	1.80e-19	88.2
seq99509	UniRef90_A0A1Y2B103	67.3	52	16	1	26	77	397	447	1.90e-07	56.6
seq99510	UniRef90_UPI001423CB1F	62.1	58	16	2	7	58	8	65	1.19e-05	51.6
seq99523	UniRef90_UPI001D05161A	45.7	46	25	0	23	68	3	48	2.06e-08	55.1
seq99538	UniRef90_A0A832JMW5	47.4	38	20	0	32	69	101	138	2.46e-02	41.6
seq99556	UniRef90_A0A9C8ZM82	48.6	74	37	1	7	80	12	84	2.59e-10	64.7
seq99560	UniRef90_X6M7Q5	39.7	73	42	1	3	73	111	183	1.47e-09	62.0
seq99567	UniRef90_A0A1Y1SA87	49.0	51	25	1	11	60	4	54	1.20e-05	50.4
seq99584	UniRef90_Q7SED7	39.7	63	30	2	7	63	87	147	3.31e-02	41.6
seq99586	UniRef90_A0A2M8NM84	60.3	73	29	0	2	74	3	75	5.49e-25	97.4
seq99601	UniRef90_UPI001C826E9E	48.1	54	26	1	1	52	3	56	3.34e-02	41.6
seq99603	UniRef90_UPI001F3F128F	53.1	64	30	0	8	71	7	70	1.41e-14	73.2
seq99605	UniRef90_A0A928PYD3	36.1	72	46	0	2	73	281	352	1.29e-06	53.9
seq99614	UniRef90_A0A1E4LLW2	60.0	65	26	0	4	68	5	69	1.64e-15	75.9
seq99615	UniRef90_A0A6L8QBT6	48.4	62	32	0	7	68	14	75	6.07e-13	70.5
seq99617	UniRef90_A0A848CL34	47.8	46	24	0	20	65	27	72	1.03e-06	51.2
seq99626	UniRef90_A0A9E2WV95	57.6	66	27	1	1	65	29	94	3.21e-21	88.6
seq99632	UniRef90_UPI0005137B49	54.4	68	31	0	9	76	3	70	1.54e-17	80.1
seq99637	UniRef90_A0A3B8R8V5	50.9	55	25	1	1	55	1	53	2.72e-02	41.6
seq99641	UniRef90_UPI0020C9BA2D	49.4	77	33	2	3	73	48	124	8.19e-07	54.7
seq99672	UniRef90_A0A932X9N9	53.3	30	14	0	39	68	13	42	4.16e-02	40.4
seq99676	UniRef90_A0A964DXW8	39.4	66	40	0	9	74	4	69	9.33e-06	51.6
seq99677	UniRef90_A0A1F7LWA8	51.4	37	18	0	40	76	38	74	4.55e-02	41.2
seq99682	UniRef90_A0A346NMR7	63.6	33	12	0	32	64	21	53	2.80e-04	47.0
seq99684	UniRef90_A0A8T4A4M8	56.0	84	37	0	1	84	1	84	1.45e-26	106
seq99685	UniRef90_A0A6A5N248	60.5	38	15	0	33	70	82	119	4.45e-04	46.6
seq99689	UniRef90_A0A378YQL9	40.0	65	38	1	8	71	4	68	5.13e-03	43.1
seq99695	UniRef90_A0A660PQM2	52.9	70	33	0	5	74	6	75	1.99e-18	82.0
seq99710	UniRef90_A0A7C8DEF7	55.7	70	27	2	4	71	36	103	1.57e-08	59.3
seq99714	UniRef90_A0A225D9Y3	46.5	71	36	1	8	76	9	79	1.21e-09	59.7
seq99717	UniRef90_UPI000698844E	49.4	77	39	0	1	77	1	77	3.15e-18	81.3
seq99720	UniRef90_K2EZ73	35.7	70	44	1	1	69	3	72	7.19e-03	43.1
seq99725	UniRef90_I8TPB8	45.0	80	44	0	1	80	2	81	6.83e-10	63.5
seq99731	UniRef90_A0A849I9D7	46.8	77	36	2	1	76	1	73	7.33e-09	60.5
seq99748	UniRef90_A0A4Q5VZ16	51.5	68	32	1	1	68	4	70	3.28e-15	72.4
seq99758	UniRef90_A0A6P1NX62	50.0	72	32	2	6	77	41	108	6.25e-07	55.1
seq99762	UniRef90_A0A4Q3F5M2	52.5	59	27	1	16	73	148	206	1.47e-10	65.1
seq99770	UniRef90_A0A2T7Q7M0	40.8	76	40	2	9	79	4	79	1.57e-10	65.5
seq99773	UniRef90_UPI0006E2E873	39.1	69	42	0	2	70	8	76	8.89e-07	54.7
seq99776	UniRef90_A0A919K1E4	34.3	70	41	3	2	70	22	87	3.23e-04	46.6
seq99783	UniRef90_UPI001CF20D18	57.8	45	19	0	25	69	1470	1514	5.48e-06	52.0
seq99784	UniRef90_A0A4R6C103	54.2	48	22	0	6	53	8	55	8.72e-10	61.2
seq99785	UniRef90_A0A354WLH7	34.4	61	38	1	9	69	13	71	3.62e-02	41.2
seq99792	UniRef90_A0A3T0D5I2	49.3	73	32	1	2	69	5	77	7.18e-12	67.8
seq99794	UniRef90_UPI0004DEBA82	32.3	62	42	0	7	68	353	414	2.24e-04	47.4
seq99795	UniRef90_A0A932RIC2	44.1	68	38	0	7	74	6	73	3.10e-11	63.2
seq99802	UniRef90_A0A812E5Z8	55.6	81	25	4	6	77	102	180	1.07e-03	45.8
seq99804	UniRef90_UPI002018E581	43.8	48	27	0	10	57	26	73	6.43e-03	43.5
seq99814	UniRef90_A0A1F1XET3	48.6	70	31	2	10	79	127	191	7.19e-07	55.1
seq99818	UniRef90_A0A948CWV3	40.8	71	40	2	8	77	13	82	8.58e-06	51.2
seq99825	UniRef90_UPI00211B12D6	57.4	61	23	2	5	63	54	113	8.39e-03	43.5
seq99837	UniRef90_UPI0014248AC6	43.1	72	32	2	5	73	7	72	2.61e-04	47.4
seq99839	UniRef90_A0A1G3YQ93	56.1	41	18	0	35	75	42	82	1.27e-05	51.2
seq99850	UniRef90_A0A3B8W200	30.4	69	42	1	7	69	13	81	2.53e-05	48.9
seq99853	UniRef90_A0A959GWW4	54.4	79	35	1	2	80	4	81	2.34e-17	82.4
seq99854	UniRef90_A0A3S0ZIX0	44.1	59	30	1	24	79	215	273	5.57e-05	49.7
seq99855	UniRef90_A0A8J3YHA6	56.8	74	32	0	5	78	20	93	4.69e-21	89.4
seq99862	UniRef90_A0A9D6R7F1	38.9	54	33	0	21	74	56	109	3.11e-03	44.7
seq99877	UniRef90_A0A496TPQ0	41.8	67	38	1	9	75	12	77	4.83e-08	58.2
seq99880	UniRef90_UPI001377CB5E	52.6	57	23	2	25	78	3	58	2.27e-03	45.1
seq99888	UniRef90_A0A1H0ABV5	58.3	60	25	0	9	68	3	62	3.34e-17	82.0
seq99890	UniRef90_A0A2V8FPM7	60.0	70	28	0	3	72	4	73	1.51e-19	85.1
seq99892	UniRef90_A0A4D6X058	61.4	44	17	0	26	69	22	65	1.35e-09	62.0
seq99897	UniRef90_UPI002010D7B9	53.4	58	27	0	9	66	7	64	6.64e-11	64.3
seq99902	UniRef90_A0A946SHR3	40.0	55	31	1	21	73	128	182	7.03e-04	46.2
seq99924	UniRef90_A0A1E4EMK3	62.3	77	29	0	1	77	1	77	6.57e-26	102
seq99928	UniRef90_A0A7V2WZI0	35.9	78	48	1	2	77	227	304	9.19e-05	48.9
seq99937	UniRef90_UPI000737D1B7	30.8	65	44	1	4	67	2	66	1.15e-02	40.4
seq99938	UniRef90_A0A3E0WIU8	53.1	64	29	1	7	69	6	69	4.36e-10	63.5
seq99941	UniRef90_A0A849KB14	46.4	56	30	0	13	68	9	64	2.27e-04	46.6
seq99948	UniRef90_A0A8T2LYM3	46.3	80	42	1	1	79	274	353	5.73e-13	72.0
seq99954	UniRef90_A0A349NJA2	47.6	63	31	2	1	63	1	61	3.34e-06	52.8
seq99960	UniRef90_A0A2R5F3J5	46.0	50	27	0	12	61	140	189	3.75e-06	52.4
seq99962	UniRef90_A0A4Q1K4B5	51.2	41	20	0	29	69	69	109	2.06e-06	53.1
seq99966	UniRef90_A0A074KWR9	32.9	82	47	2	3	79	10	88	1.07e-03	45.8
seq99976	UniRef90_A0A918NIE5	51.3	76	37	0	5	80	31	106	5.31e-17	82.8
seq99979	UniRef90_UPI001C8CCF46	71.1	76	22	0	5	80	1	76	1.07e-27	111
seq99981	UniRef90_A0A524CDS2	56.5	23	10	0	3	25	114	136	3.10e-02	40.4
seq99983	UniRef90_A0A0C2FE37	43.9	57	32	0	6	62	2	58	1.70e-04	46.6
seq99986	UniRef90_B4JLS9	74.4	43	10	1	33	74	422	464	2.36e-07	56.2
seq99987	UniRef90_A0A2T7NXM1	53.3	45	15	2	21	61	85	127	1.31e-02	41.6
seq99991	UniRef90_A0A7C2IMB5	48.1	54	27	1	20	72	11	64	1.20e-02	42.7
seq100008	UniRef90_A0A2T4WPF4	45.3	64	35	0	9	72	2	65	1.21e-11	68.2
seq100017	UniRef90_A0A1U7SSZ7	47.6	63	33	0	6	68	5	67	5.99e-05	48.9
seq100021	UniRef90_A0A8B2QR57	48.1	81	36	2	2	76	112	192	1.18e-19	90.5
seq100027	UniRef90_A0A258HRC3	40.3	72	37	3	5	72	35	104	6.54e-07	54.7
seq100029	UniRef90_A0A9C9VE55	48.4	62	31	1	11	72	5	65	2.66e-07	55.8
seq100043	UniRef90_A0A955RNB9	43.1	58	33	0	1	58	1	58	3.87e-02	40.8
seq100055	UniRef90_R7Z5P7	39.7	73	25	3	4	64	84	149	2.32e-03	44.3
seq100062	UniRef90_A0A1D7XIJ3	45.0	60	32	1	4	62	182	241	2.58e-02	41.6
seq100066	UniRef90_H0X5Y2	61.1	36	14	0	32	67	2	37	5.48e-09	55.8
seq100069	UniRef90_A0A1W1ZZ87	58.8	51	20	1	21	71	19	68	8.03e-06	51.6
seq100071	UniRef90_A0A661SVR5	47.4	57	30	0	12	68	25	81	5.65e-05	48.5
seq100083	UniRef90_A0A519QGK5	49.3	67	31	2	12	78	935	998	7.58e-07	55.1
seq100084	UniRef90_A0A3A0FZP6	45.9	74	38	1	1	72	350	423	1.22e-10	65.5
